EmployeeID,PerformanceScore,ProjectsCompleted,ProjectsDue,TechnicalSkillsScore,SoftSkillsScore,TrainingProgramsCompleted,Attendance,YearsWithCompany,YearsInIndustry,PromotionScore,PromotionStatus
6464,3.261775354,14,1,2.141786626,2.112779787,4,98.39604649,7,5,6.105976203,No
6465,3.013971243,5,1,3.225675494,4.603264958,8,89.18890759,0,4,5.636844755,No
6466,3.84982917,9,0,3.820557725,4.541041049,7,97.46988729,3,5,6.861664893,No
6467,3.894724738,9,3,4.513761125,2.113088284,5,97.32381055,9,1,6.758322339,No
6468,4.334671707,14,4,4.253742446,3.977184185,9,91.76392346,1,3,7.612013977,Yes
6469,2.098112284,6,2,4.331193264,2.816628977,5,87.39424092,0,18,5.614426226,No
6470,3.898948884,1,9,4.43877227,2.341514755,4,94.01882974,3,5,5.681932488,No
6471,4.906415349,9,9,4.549189653,3.487841365,8,94.67678746,3,4,7.717477572,Yes
6472,4.534578771,5,9,3.480608523,4.09305667,4,98.45742793,2,12,6.904465246,No
6473,4.395819254,2,5,3.996579662,3.516059455,6,90.27221438,0,10,6.099887529,Yes
6474,4.642820045,2,9,3.130518277,3.538754816,6,86.75535635,9,9,7.080100101,No
6475,4.960391748,1,0,4.207449291,3.181656557,8,94.57813659,6,9,6.783052443,No
6476,3.389328894,6,5,2.477938325,2.704080156,9,85.72559977,0,12,5.819806967,No
6477,3.009882858,8,9,2.235633877,4.987019766,5,93.36136729,3,11,6.629342024,No
6478,4.561815746,8,6,3.214483779,3.355102819,7,89.01901108,9,18,8.101414778,Yes
6479,2.84636682,8,3,4.143043566,4.722123874,4,95.34736456,4,15,6.953742702,No
6480,4.075201856,6,9,3.468749878,3.572098768,8,91.36051093,1,11,6.877744957,No
6481,2.936205278,9,6,2.6017205,3.271752621,8,97.54334492,0,4,5.808991749,No
6482,3.665143344,6,8,2.507315484,2.003474579,8,93.39177765,1,8,5.761566352,No
6483,3.359608186,12,9,3.820793762,2.189745823,1,99.12027864,5,10,6.616904678,No
6484,2.008335708,1,0,4.547612324,4.280538575,0,92.38494919,9,10,5.509087691,No
6485,2.146389166,14,5,2.162940154,3.886506626,8,85.39246625,0,19,6.693981029,No
6486,2.877561209,13,4,3.479397152,3.270049566,3,92.85141832,8,3,6.599569007,No
6487,3.593897871,6,9,3.937592876,2.285800265,9,89.41886738,8,3,6.888406533,No
6488,2.078483595,6,8,4.500025572,3.781842667,0,89.28955555,3,14,5.866326491,No
6489,2.538068479,5,4,2.140553055,2.755841125,1,91.58059797,5,9,4.79823901,No
6490,3.652151001,4,1,4.739585588,3.937018832,9,87.54836479,0,12,6.555031306,No
6491,3.452597852,2,7,4.196312602,3.93875603,7,93.77818466,7,12,7.049650683,No
6492,4.585954436,11,6,2.982028372,4.586731497,2,91.44944142,4,4,6.908601894,No
6493,2.016549343,4,2,2.202782252,3.448090935,8,89.66215246,1,8,4.859238389,No
6494,3.246139006,14,3,3.509990753,3.600090859,8,88.93292867,0,17,7.271101771,No
6495,4.337213761,4,5,2.949801008,2.038093332,5,93.83582726,6,15,6.387657192,No
6496,3.117239025,5,2,3.272657728,4.441939672,7,91.3029475,4,10,6.369667714,No
6497,4.148947586,2,4,2.523634633,3.295244222,5,94.30560763,2,16,5.904689744,No
6498,2.648381402,12,9,4.813389569,2.60946948,1,87.63700524,0,2,5.664668883,No
6499,2.113617458,10,5,2.316149895,4.449347409,6,89.83415766,6,8,6.377030065,No
6500,2.325823593,3,3,2.932387827,4.16544375,2,85.29924469,2,14,5.082053145,No
6501,4.157681265,11,3,3.48409651,3.451953396,7,95.93601188,2,3,6.706380429,No
6502,4.161790399,9,1,4.8084985,2.836235909,0,88.03378041,2,3,5.738432516,Yes
6503,4.10113998,10,7,3.835280992,4.345152084,6,86.73060856,2,9,7.28478256,No
6504,3.900244353,3,5,2.268634068,4.614327199,5,87.23999455,2,5,5.637528088,No
6505,2.90806933,5,8,4.26840205,2.561232835,5,86.74120491,7,3,6.050917047,No
6506,2.929564346,11,3,3.939393615,3.326461441,4,92.24910997,5,4,6.329837766,No
6507,4.962001542,6,5,4.588752957,3.275951117,2,91.88990483,1,3,6.174973878,No
6508,2.367098451,1,0,3.474072921,3.502681747,3,85.87533799,3,11,4.751376053,No
6509,4.534234005,5,7,4.089711394,2.347683116,1,99.91515252,3,11,6.192058468,No
6510,3.995953531,14,4,2.965248461,3.096280786,3,98.37872257,3,16,7.131621564,No
6511,2.174706206,1,6,3.298285658,2.818708529,5,89.22470958,1,8,4.625423323,No
6512,2.459241116,13,4,4.308017969,4.649643771,9,85.08030168,0,11,7.215824719,No
6513,4.107648375,7,4,3.07345517,2.407661115,0,87.72896703,4,4,5.291876888,No
6514,2.165182662,5,6,3.969974059,3.338543968,9,98.64294994,0,14,6.150947696,No
6515,2.49299976,5,4,3.907479343,2.184408474,9,85.93086297,8,8,6.251952907,No
6516,3.498602771,12,2,4.603348797,3.95180854,9,89.53474819,3,19,8.091494522,Yes
6517,3.189034983,13,0,4.036695019,3.821317453,7,90.98296042,9,17,8.108219102,Yes
6518,4.971996825,12,6,2.927587277,4.128980879,1,99.53032214,4,12,7.40725452,Yes
6519,2.158138178,6,5,3.052364075,4.374285118,1,91.40546219,5,5,5.355764133,No
6520,3.511723397,1,8,2.183267081,4.728642656,9,88.69011495,0,7,5.785171784,No
6521,3.680226411,11,3,4.882951859,2.934543838,5,90.40321681,9,3,7.280059829,No
6522,2.757252933,6,1,4.130498196,4.52622625,6,93.16528129,3,5,6.093141913,No
6523,4.76796834,8,6,4.623801771,2.324772688,0,89.09394723,1,1,5.736918027,No
6524,3.730223217,9,5,4.765474278,3.13694559,2,91.86304452,2,1,6.020585208,No
6525,3.822953321,8,8,4.855856478,4.347940498,1,85.66952495,5,18,7.56263806,Yes
6526,3.792728219,11,1,4.939292051,2.26208955,5,93.27373129,6,19,7.566592287,Yes
6527,2.408750152,9,1,3.398743731,2.950844705,5,96.30228263,7,6,6.000363495,No
6528,4.134552089,3,4,2.19287583,2.241254254,5,85.8206774,8,15,6.119835557,No
6529,2.660238517,10,4,2.180858112,4.390159977,5,87.30389634,3,18,6.538347901,No
6530,2.51846302,8,3,4.167255738,3.854106415,6,89.66999457,3,19,6.834303323,No
6531,2.075736347,12,8,4.682153315,4.920366553,3,91.90187614,1,17,7.199409277,No
6532,3.857759703,13,0,4.150248852,4.094876448,2,94.51608529,3,10,6.936530812,No
6533,4.866559992,3,8,4.270107785,4.743146514,5,87.47337416,9,1,7.399394178,No
6534,3.096926946,2,7,3.406138485,4.506972613,0,85.3118744,8,9,5.931570554,No
6535,2.048036123,11,6,4.80151496,2.556070743,2,85.91853006,0,17,6.014539287,No
6536,3.689274352,13,4,2.095079992,4.945876417,9,93.02399935,5,7,7.55729263,Yes
6537,2.551283204,6,8,2.056121342,4.20375963,5,86.6610921,1,10,5.545372538,No
6538,3.354120256,2,5,2.087779182,2.790428678,3,89.1490463,5,14,5.314395409,No
6539,4.981912146,2,3,3.911042122,4.410511839,2,97.68980865,6,1,6.288601982,No
6540,2.814029237,5,3,4.706948001,3.675011143,6,98.73164888,2,12,6.350364716,No
6541,3.491291628,7,2,2.262749418,3.255912302,4,95.15404469,6,16,6.3179831,No
6542,3.411254088,5,6,4.499824557,2.876739991,9,87.47624224,5,5,6.639994491,No
6543,4.548757043,10,7,3.937935578,3.435443285,9,93.12203097,8,2,7.917206293,Yes
6544,4.897513931,3,8,4.0162732,4.880335966,6,92.51132942,7,3,7.421313814,No
6545,3.562452671,12,2,2.866455831,3.778057707,9,88.03944247,4,14,7.376841501,No
6546,3.677937064,1,3,4.376547039,2.639063709,6,98.92617871,7,6,6.099163279,No
6547,2.864111313,11,3,4.071699588,2.913268806,6,89.6841842,1,16,6.603098022,No
6548,3.370399389,10,4,2.240598893,2.912207298,5,94.67883237,1,2,5.406370555,No
6549,4.812015662,14,6,3.155262199,2.517793786,3,99.9156053,3,4,6.836405429,No
6550,3.065994224,13,1,2.641354067,3.377241133,6,91.80415585,5,11,6.699600097,No
6551,2.663962802,5,5,4.225850846,2.209221153,0,94.92249912,3,19,5.592157108,No
6552,2.918265246,6,8,4.574135141,3.106678123,8,86.32141782,0,1,5.863586311,No
6553,3.354096181,12,6,2.872885596,4.487552127,5,91.80516402,6,18,7.756459692,Yes
6554,3.057553514,11,9,4.263306273,3.370800119,5,95.15691273,8,16,7.929943587,Yes
6555,2.157259723,10,4,3.423137324,3.905361801,4,87.91850658,1,9,5.763529252,No
6556,4.5363397,13,7,2.016679837,2.019714251,6,93.42860124,9,13,7.592363343,Yes
6557,4.893952959,1,9,3.784851348,3.641423854,5,85.93683492,7,12,7.116887231,No
6558,2.425508327,7,1,3.810519863,3.546521344,7,94.57072129,5,18,6.709280216,No
6559,2.587128403,13,0,3.762072561,4.956157776,7,94.55060587,6,18,7.880496529,Yes
6560,3.996358404,13,3,4.823053806,4.211806054,7,97.76205798,2,8,7.767198341,Yes
6561,4.798718872,14,0,4.285880067,3.074295839,2,91.0272873,5,12,7.447169919,No
6562,4.403373649,12,9,2.117137173,3.651694489,7,88.04757889,4,19,7.880411255,Yes
6563,4.356375828,5,2,3.912899611,2.189836969,8,99.08427626,7,13,7.061916658,No
6564,2.011951638,10,2,2.303678396,3.834748861,6,90.38445431,7,7,6.045558555,No
6565,2.984250634,3,0,2.342053417,3.507188493,1,88.2991302,4,3,4.366342993,No
6566,2.263167044,3,1,4.866663346,4.897192983,3,86.98118403,3,2,5.353149508,No
6567,3.848301123,12,4,2.378830625,3.014969618,3,90.26076232,8,3,6.448121612,No
6568,3.401993718,10,0,2.506614034,3.760345057,4,91.91023375,9,1,6.228492147,No
6569,3.788458855,6,9,3.363600546,3.384561698,6,89.81950374,4,15,6.981469191,No
6570,2.851422581,2,6,2.388629918,3.959850038,2,91.76801148,9,9,5.706318615,No
6571,3.71990232,9,2,2.571738626,2.656240286,9,86.43205804,7,14,7.01069189,No
6572,4.868177261,13,4,3.815747358,2.68163184,2,96.9887348,3,15,7.326480617,No
6573,4.346815538,1,0,2.399671568,4.053896963,3,99.20223682,4,14,5.788581883,No
6574,4.300797234,12,4,3.386981727,4.664585463,3,91.51397996,7,5,7.433134364,No
6575,4.753822541,5,5,4.831110135,4.754903194,1,94.84812741,7,3,7.086089979,No
6576,3.908069277,6,8,3.842667833,4.98911426,1,97.52434619,9,13,7.570629026,Yes
6577,3.752233097,5,1,3.087727911,3.188680403,1,93.83773038,8,9,5.887147089,No
6578,2.930078641,13,8,4.60006881,2.443114325,4,92.15322395,5,14,7.280662329,No
6579,3.861926894,2,4,4.707148235,4.745863849,3,90.22010967,7,7,6.69891558,No
6580,3.96590406,4,3,3.417136435,3.792016729,4,91.33921555,7,11,6.558907414,No
6581,2.159496879,4,9,2.350564124,4.420867038,9,88.35599958,9,11,6.786306893,No
6582,3.263856485,10,4,2.112460959,3.504774414,4,91.21312493,1,17,6.146787646,No
6583,4.364987768,13,3,3.820511573,3.264208884,1,91.93455549,8,4,7.060806924,No
6584,2.280068726,11,5,2.686911251,4.439028334,8,96.16516232,4,7,6.669564581,No
6585,2.747423122,12,2,4.978100197,2.084238025,9,87.25810661,2,9,6.682983611,No
6586,4.648709008,3,6,2.716944492,4.403930533,9,91.00968724,8,10,7.475809566,No
6587,3.961419767,4,0,3.231944689,2.042343029,3,94.33090433,0,4,4.582594343,No
6588,2.2743484,9,6,2.477095859,2.640813967,1,87.12641359,1,7,4.704638766,No
6589,2.450729582,11,0,2.571340033,3.262774619,1,96.51544968,4,8,5.350860341,No
6590,2.019983249,10,5,3.092988086,3.916227001,1,99.3688262,1,8,5.39692729,No
6591,2.425945777,14,7,2.906171239,3.047751822,1,98.14796764,2,2,5.565520285,Yes
6592,3.043331054,5,3,3.05275256,3.73154307,3,99.11976821,5,8,5.756141266,No
6593,2.361773191,8,8,3.002678653,2.488554684,6,86.99124731,8,18,6.766503029,No
6594,2.559262791,11,5,4.761144705,2.35085035,1,97.84805392,4,19,6.647688934,No
6595,3.069679422,6,7,2.157660089,4.466645632,8,91.85713575,9,16,7.396475026,No
6596,4.299315209,10,7,3.036110581,4.786185712,5,98.5366354,9,9,8.041338552,Yes
6597,4.486199324,6,6,3.097978511,2.108995456,6,98.64907949,0,12,6.117498805,No
6598,4.696724448,2,6,2.67535203,2.691054608,9,99.60675549,3,2,5.970894864,No
6599,2.633894676,6,4,2.067156983,3.440078052,2,87.83976765,6,5,5.101252206,No
6600,3.407037461,14,7,4.682674838,4.446520112,4,90.75758543,8,5,7.994529441,Yes
6601,4.274434397,1,7,2.652795576,4.932171706,5,93.07277838,2,11,6.268748619,No
6602,4.635791125,12,3,4.343914607,3.528233099,0,98.74686849,2,13,7.062243147,No
6603,2.39070137,14,2,3.481701969,3.410930646,2,91.34970816,4,16,6.557450455,No
6604,4.074596478,6,5,3.911215965,3.486969123,8,86.71913056,3,12,6.990921514,No
6605,4.251722129,4,2,4.237046504,3.394455427,4,94.10312944,7,6,6.508864961,No
6606,2.661562555,14,0,2.956918639,4.113360941,7,97.14372648,3,16,7.110362535,No
6607,2.007534059,11,6,4.135982891,4.862486963,6,91.40976824,7,14,7.609843574,Yes
6608,3.560479124,10,4,2.505113258,2.469487933,8,95.20516463,9,14,7.288005441,No
6609,4.691800517,1,0,2.492726279,3.95415056,6,93.86266557,0,4,5.233745754,No
6610,4.009994205,2,1,3.380963474,4.425313169,9,85.94324303,5,17,7.025446773,No
6611,2.632488043,8,0,3.884517612,3.141389784,2,89.04906136,4,7,5.443488626,No
6612,3.998021883,1,7,2.644422057,3.738251303,4,89.83351136,1,6,5.27972265,No
6613,3.395463599,6,2,2.260623776,3.496421994,1,91.92226403,7,13,5.83158948,No
6614,2.948293676,14,8,2.111257786,2.796987068,8,91.27802653,9,12,7.529483473,Yes
6615,2.893785363,13,2,3.333806377,4.01590749,7,88.31152448,9,13,7.711500108,Yes
6616,4.623327453,10,9,2.075137083,4.159815892,6,98.8343995,3,10,7.30590523,No
6617,4.915312991,8,7,2.252798844,4.426803374,1,98.59207785,4,11,6.83646131,No
6618,3.607834984,3,2,3.292327499,4.332052961,3,95.26475774,1,7,5.428500888,No
6619,3.79295552,5,3,3.197906046,2.278251492,9,96.35148523,7,19,7.103703052,No
6620,2.619931184,5,3,3.286959086,3.345908952,2,97.39563019,2,7,5.027035637,No
6621,3.594108485,1,2,3.451608243,4.495281871,2,93.3239169,6,6,5.677881928,No
6622,2.410890765,14,4,3.158990299,4.884314373,1,98.85339559,7,4,6.68751909,No
6623,2.65946656,9,4,4.697295828,2.966784179,0,87.53487029,3,3,5.416095336,No
6624,3.957117708,11,6,4.234658897,3.227250625,3,93.72027179,4,12,7.179884145,No
6625,4.347998713,8,5,3.45127067,3.57470894,6,95.7569361,1,11,6.79620851,No
6626,4.569612834,10,7,2.050595595,3.62411774,8,86.73252219,9,12,7.878369653,Yes
6627,4.730981576,9,0,3.736242238,3.913614009,4,98.02745017,1,19,7.187465276,No
6628,4.049387667,9,4,4.53684376,4.709751051,4,97.88114404,1,3,6.772503179,No
6629,4.981807592,12,2,2.291460292,4.923717993,3,93.48384494,0,15,7.111747386,No
6630,3.588256316,11,6,2.930778721,3.09293938,9,94.3528089,9,16,8.039956071,Yes
6631,2.524046201,2,2,4.337302233,4.513935849,3,94.90057366,7,18,6.497871999,Yes
6632,2.772125893,6,2,2.247455186,4.647679798,8,96.41645971,0,4,5.494938908,No
6633,2.641130304,9,1,2.557834341,3.526622766,5,91.83688878,3,13,5.893098826,No
6634,4.938560949,10,8,4.726599477,4.27457554,1,98.25623565,3,10,7.644972491,Yes
6635,2.974634013,4,7,3.310773723,2.219804478,0,98.29343967,1,11,4.839480259,No
6636,3.631583537,2,5,4.409017819,3.656581908,4,93.77178589,4,5,5.954141467,No
6637,4.431882058,9,7,2.164518825,2.086805844,2,91.48552667,9,13,6.722612842,No
6638,2.514188122,1,0,2.169425813,4.798240281,9,99.34724509,5,6,5.567935414,No
6639,2.533481357,5,1,2.9658009,3.752965999,1,85.89272262,1,3,4.359336639,No
6640,2.168778058,5,2,4.841363139,3.342569565,7,85.41829043,0,5,5.364635008,No
6641,3.311076837,2,9,3.488046137,4.644504259,5,88.59777944,6,6,6.402471058,No
6642,2.63985227,12,8,2.025733633,2.200030399,1,85.87703794,1,2,4.740084607,No
6643,4.050389187,14,0,4.736485552,3.604045389,4,97.49465964,3,1,6.92767091,No
6644,3.933375312,13,9,3.791762833,3.274087137,3,85.33376041,1,6,6.699533781,No
6645,2.560239745,7,1,4.701444656,3.097500099,4,89.47089088,7,8,6.207318643,No
6646,2.227336241,14,7,2.876007732,2.574486669,8,92.12462849,8,18,7.561364189,Yes
6647,3.953460992,13,0,4.717092664,4.342034891,2,86.25773176,5,9,7.306019112,No
6648,3.542325979,2,2,4.693608113,4.398877547,7,99.10488772,6,15,7.195039921,No
6649,4.306573504,11,4,3.489480713,3.790596308,9,93.24622293,4,11,7.763300201,Yes
6650,4.095337996,5,9,2.319958161,2.238892137,8,90.37558464,5,19,6.889704864,No
6651,4.488622179,5,2,2.104294005,4.717612728,0,93.29917094,5,12,6.108972501,No
6652,3.830701165,2,0,2.425454399,4.704254817,2,93.12199507,9,8,5.95997375,No
6653,2.611140283,2,4,4.159502588,3.680517359,2,92.7243625,1,11,5.172494361,No
6654,2.946897585,5,8,3.313707363,4.684353746,5,96.7966912,7,12,6.99121529,No
6655,4.891595732,9,8,2.679108538,2.479300163,5,94.48985113,3,6,6.562467936,No
6656,3.101898959,9,2,4.893205893,2.962619087,5,98.55638003,2,19,6.936245481,No
6657,2.584700285,4,1,2.571072857,2.848972893,3,90.11186284,1,14,4.726426001,No
6658,4.593041366,14,3,2.580899501,3.97102946,2,94.30209821,0,15,6.92417879,No
6659,3.475544911,4,3,3.95003999,2.431992352,4,87.16262577,5,12,5.903270967,No
6660,2.068428642,10,3,2.723214946,2.65365575,4,99.4423165,8,14,6.243126507,No
6661,2.425480015,3,2,4.446066057,2.925359465,9,86.17731495,6,9,6.116283372,No
6662,2.648642453,11,9,4.917557076,2.489144364,4,96.36797968,7,14,7.382782966,No
6663,3.89615787,8,4,2.349812233,2.066395917,7,91.61868906,4,2,5.706362943,No
6664,3.471011383,6,4,3.543634183,3.21963138,2,95.56721359,0,3,5.118252682,No
6665,3.529551681,14,9,2.722497709,2.842267721,0,87.30103492,1,10,6.091687551,No
6666,4.419035096,11,6,3.50852374,3.906277395,8,91.43060353,1,9,7.391949387,No
6667,4.39073423,10,7,3.041864983,3.12257533,9,98.34888992,7,5,7.590367818,Yes
6668,3.465684393,4,6,4.390777826,3.565866071,2,95.7568742,7,11,6.571687799,No
6669,2.200176744,4,1,3.836417226,3.228886936,3,94.58942639,6,1,4.982314773,No
6670,3.051024084,4,3,2.232153333,2.999230928,5,87.00412806,2,1,4.585513645,No
6671,4.499198908,4,4,4.985811859,2.672277106,2,99.34207546,0,9,5.937227091,No
6672,2.493145936,1,9,4.249031171,2.614004753,8,97.00108944,1,4,5.343849219,No
6673,3.210274803,4,5,2.600039122,3.541539321,6,90.38724786,5,14,6.195869467,No
6674,3.337657191,12,9,4.787201901,4.04561159,8,90.62417065,7,14,8.580371688,Yes
6675,4.382982554,6,6,2.319921189,2.192845537,5,85.81180275,7,7,6.143085929,No
6676,4.996324713,1,0,2.38392572,4.703746391,3,96.65743972,8,15,6.710244679,No
6677,3.908425045,1,3,2.140517699,3.558779045,5,92.22529026,8,6,5.729455386,No
6678,3.111209819,9,4,4.641562254,2.792428988,3,87.89414899,0,15,6.162937744,No
6679,4.83282144,8,7,3.237352864,2.444779053,5,95.17385851,7,10,7.195187605,No
6680,2.400716816,14,8,3.417712031,3.457461739,3,86.96221322,6,5,6.600063329,No
6681,4.324212747,13,3,4.193769553,3.591181769,6,99.86546852,0,11,7.368963025,No
6682,3.587352543,2,4,3.262135808,3.742058293,8,97.39119582,9,9,6.809192241,Yes
6683,4.700441442,8,8,2.88883199,2.333016015,1,93.04677454,4,17,6.629078423,No
6684,4.785513759,13,4,4.103849343,3.012853638,0,85.51070002,7,12,7.428759488,No
6685,4.1057441,5,7,3.346333532,2.965103582,4,89.57774529,8,1,6.242074314,No
6686,4.504204691,3,6,2.945622077,2.20572679,2,88.30995431,6,1,5.326468452,No
6687,3.837668085,4,9,3.458691952,4.937607411,7,86.44493806,9,10,7.651071419,Yes
6688,2.903898924,8,6,4.543230411,3.437006579,2,96.82749814,3,19,6.769937394,Yes
6689,4.356143776,3,4,3.645869453,3.575110074,5,86.87310146,5,4,6.142770603,No
6690,3.078972324,5,2,3.813662225,3.195077371,0,93.31867464,7,1,5.244632309,No
6691,3.538594112,6,1,3.573973043,3.632262378,8,96.56087445,4,11,6.653610416,No
6692,3.859971999,9,1,2.265660156,3.051013006,8,87.28778377,9,2,6.525861903,No
6693,3.037114156,9,3,4.299622248,3.272571388,4,93.0178904,8,1,6.43359995,No
6694,2.704938247,1,2,2.182444553,2.8505153,4,85.67082446,3,10,4.470919035,No
6695,4.288723652,4,0,4.900482551,4.494419885,6,96.24165907,6,14,7.49512365,No
6696,2.957439907,10,3,3.000657846,2.566349161,8,96.96346785,9,12,7.081275818,No
6697,2.586871435,5,8,4.227217324,2.595329786,2,98.39686077,5,7,5.691838875,No
6698,3.602360424,1,1,3.81586535,4.014458186,2,93.05216901,0,7,4.973904608,No
6699,2.167364913,3,8,2.990754418,3.225029346,6,90.51537693,7,17,6.241889166,No
6700,3.142672432,4,8,3.084943575,2.006312037,8,85.99151273,3,3,5.397493616,No
6701,2.881625464,12,9,4.171810814,4.959629433,8,85.65838811,5,13,8.163035397,Yes
6702,2.550011216,14,6,2.949014325,2.916540794,7,86.72550394,8,10,7.173241851,No
6703,3.474899332,2,6,3.001192926,2.839462631,6,90.09793209,8,11,6.225257693,No
6704,3.356349964,5,1,3.453260416,2.612162328,8,97.02885421,8,10,6.52781876,No
6705,2.738361259,2,1,3.848671163,2.488098273,1,95.52118992,6,18,5.446574702,No
6706,2.872076191,2,9,2.61437699,4.92317087,8,93.78344833,6,10,6.644086377,No
6707,3.107683603,3,2,4.688644305,4.874526357,3,87.65464624,9,15,7.043917802,No
6708,2.694016407,2,5,3.989169924,2.390496753,0,98.79750956,5,7,4.895521762,No
6709,3.158994053,9,5,2.558768938,2.815588712,9,95.0383415,9,17,7.463088665,No
6710,2.337651395,1,9,2.774138097,2.323279556,7,86.9961194,3,4,4.763027332,No
6711,4.596229695,1,1,4.454589415,4.716659535,5,97.52286887,1,2,5.999723489,No
6712,2.25093419,8,5,3.377039237,2.640639452,2,86.23756481,1,14,5.273149004,No
6713,3.213535506,10,4,2.046372864,4.176084358,7,93.53295293,1,19,6.770020581,No
6714,2.546506628,6,3,2.920591625,2.436000487,6,89.5032495,8,16,6.227797408,No
6715,3.454131665,7,3,4.020265635,2.606256585,9,93.1228185,7,10,7.021597751,No
6716,4.017358864,13,3,2.877850222,4.752798976,5,99.33928791,1,16,7.457826923,No
6717,3.731086407,1,8,4.104588614,4.999636743,5,91.1509812,8,2,6.736506886,No
6718,2.860707206,5,1,2.206621501,4.928513347,3,93.55600658,0,15,5.434460262,No
6719,3.872502746,5,1,3.210596812,2.29423607,6,87.17532801,2,3,5.21025771,No
6720,4.420494719,8,3,4.021857993,2.699600382,3,90.04110043,1,16,6.495405636,No
6721,3.959469118,12,7,2.089053042,3.999192431,8,99.00160626,4,6,7.224003333,No
6722,3.424272685,7,3,3.03926354,2.59775874,1,90.00917943,6,5,5.418509892,No
6723,2.145191425,1,2,3.458535452,2.05330733,9,87.66403723,8,14,5.73225474,No
6724,4.566724591,3,2,4.54024719,2.729558253,5,89.77272458,3,13,6.410997813,No
6725,4.602402952,12,1,3.809212369,4.470151736,6,98.78239218,8,11,8.288367099,Yes
6726,4.330677361,10,5,2.852421679,2.251698713,8,95.75047442,8,17,7.742732775,Yes
6727,4.692299642,4,5,4.434440744,4.161710888,3,86.33209885,6,12,7.157014488,No
6728,2.831974946,12,3,2.958878837,4.585371565,6,90.46223686,9,2,7.024998245,Yes
6729,3.849332622,6,2,4.030562081,3.622628435,2,97.80065473,3,18,6.570588982,No
6730,2.012684492,9,2,4.976159461,3.520229977,7,99.69269348,1,1,5.867834856,No
