EmployeeID,Age,Qualifications,Tasks_completed,Due_tasks,Awards,Experience,AttendancePercentage,PromotionScore,promoted
5326,27,B.Tech,49,11,8,18,64.29,51.6,0
5327,52,PhD,9,16,11,29,66.12,55.16,0
5328,31,MSC,23,15,0,25,65.12,57.35,0
5329,59,B.Tech,71,19,12,27,53.7,60.91,1
5330,39,MSC,64,8,2,9,63.45,54.28,0
5331,27,B.Tech,63,13,6,24,78.47,68.43,1
5332,25,MSC,21,1,3,15,57.77,48.81,0
5333,25,B.Tech,24,12,0,19,52.69,37.93,0
5334,34,M.Tech,71,13,2,26,81.87,71.12,1
5335,30,MBA,38,19,13,29,76.15,73.85,1
5336,50,MSC,48,1,6,27,88.06,78.87,1
5337,54,BSC,38,18,2,4,79.84,50.03,0
5338,25,B.Tech,47,19,9,5,86.14,65.36,1
5339,24,MBA,7,17,11,8,80.36,32.37,0
5340,37,MBA,89,12,4,7,72.49,61.62,1
5341,60,B.Tech,91,13,11,4,76.53,68.84,1
5342,41,MBA,58,3,5,26,56.35,66.0,1
5343,63,M.Tech,42,9,5,14,77.56,59.0,0
5344,55,MBA,60,11,6,17,56.37,64.74,1
5345,33,BBA,95,1,3,28,52.49,83.64,1
5346,37,BBA,72,19,7,10,58.46,51.89,0
5347,29,BBA,14,11,9,6,60.06,35.91,0
5348,31,MSC,60,11,13,8,64.25,53.65,0
5349,27,MBA,70,1,11,28,75.96,76.44,1
5350,33,MBA,56,14,10,8,81.08,58.39,0
5351,59,BSC,45,15,0,16,56.3,54.11,0
5352,53,PhD,13,0,1,3,55.81,29.88,0
5353,40,PhD,63,6,6,19,74.87,63.29,1
5354,38,MSC,44,18,8,24,52.1,57.08,0
5355,37,BSC,38,5,12,29,94.2,83.74,1
5356,40,BSC,76,11,4,17,59.49,58.79,0
5357,41,B.Tech,36,13,2,3,88.36,51.54,0
5358,26,PhD,28,18,5,10,94.88,57.01,0
5359,38,M.Tech,42,5,4,10,98.88,58.92,0
5360,41,B.Tech,6,4,8,27,88.77,49.32,0
5361,30,B.Tech,42,17,1,18,68.99,47.34,0
5362,54,MSC,20,0,0,25,66.04,62.61,1
5363,63,MSC,17,2,9,26,61.47,51.01,0
5364,59,BSC,62,18,5,8,75.01,63.0,1
5365,32,B.Tech,13,17,2,12,73.07,34.28,0
5366,39,BSC,69,16,7,4,70.02,60.57,1
5367,62,MBA,99,9,8,25,98.02,92.7,1
5368,55,BSC,26,2,14,21,89.24,76.36,1
5369,52,BSC,65,18,14,3,97.81,71.3,1
5370,24,MSC,94,3,1,26,62.4,69.79,1
5371,21,BBA,35,13,12,5,55.4,48.69,0
5372,64,MSC,54,8,13,9,89.25,79.02,1
5373,30,MSC,44,7,9,22,71.55,64.77,1
5374,29,B.Tech,67,13,11,26,89.26,87.81,1
5375,21,BBA,6,15,11,9,91.9,40.72,0
5376,55,MBA,74,6,5,19,57.99,62.25,1
5377,24,MSC,24,2,14,28,87.84,66.17,1
5378,23,BBA,81,17,0,21,90.01,72.03,1
5379,48,BBA,87,15,12,21,54.94,75.15,1
5380,34,BSC,24,19,9,14,59.95,40.99,0
5381,30,MSC,64,10,0,7,73.47,65.47,1
5382,24,PhD,32,6,5,16,87.01,67.2,1
5383,37,B.Tech,64,17,12,1,99.36,74.31,1
5384,23,M.Tech,97,17,4,1,99.96,86.36,1
5385,40,BSC,75,18,3,11,79.82,59.97,0
5386,25,BSC,53,6,1,24,93.44,73.21,1
5387,36,MSC,39,5,6,20,80.29,70.51,1
5388,34,MBA,25,15,0,15,80.11,46.09,0
5389,21,B.Tech,42,7,14,27,58.55,56.61,0
5390,50,M.Tech,61,17,13,10,68.69,66.39,1
5391,25,BSC,54,4,5,21,51.7,60.3,1
5392,46,B.Tech,46,0,4,5,54.18,46.77,0
5393,30,B.Tech,72,17,4,20,94.21,80.25,1
5394,54,BSC,14,6,9,8,80.53,46.4,0
5395,28,BSC,94,17,11,27,65.68,77.32,1
5396,49,PhD,82,2,8,15,76.74,73.23,1
5397,52,MSC,14,9,2,13,88.82,60.04,1
5398,50,PhD,8,2,2,22,55.35,39.07,0
5399,35,MBA,87,5,2,18,85.1,80.15,1
5400,32,B.Tech,19,8,7,10,94.85,46.65,0
5401,64,BBA,99,4,12,19,52.9,89.26,1
5402,25,PhD,57,19,8,16,95.48,74.98,1
5403,53,B.Tech,17,11,3,3,65.11,33.07,0
5404,37,M.Tech,99,2,8,12,64.5,72.4,1
5405,37,M.Tech,66,14,10,8,71.8,70.96,1
5406,39,PhD,39,15,9,3,74.31,58.13,0
5407,63,MSC,26,16,6,6,80.36,54.74,0
5408,42,MBA,15,13,7,8,97.64,58.14,0
5409,54,MSC,70,5,3,22,95.75,77.53,1
5410,61,PhD,28,5,5,23,76.37,66.4,1
5411,31,B.Tech,52,0,6,12,72.28,50.9,0
5412,31,B.Tech,20,14,4,15,92.59,59.77,0
5413,32,BSC,40,19,0,3,50.5,34.49,0
5414,27,BSC,81,1,1,10,95.43,76.07,1
5415,42,PhD,47,0,0,13,70.95,49.02,0
5416,49,MBA,12,2,12,14,88.6,57.83,0
5417,26,B.Tech,61,12,4,29,57.47,65.24,1
5418,23,PhD,62,5,11,23,77.77,66.42,1
5419,44,MSC,99,7,6,4,89.16,92.24,1
5420,53,MBA,65,7,6,19,69.94,79.85,1
5421,31,M.Tech,86,19,4,20,74.54,68.05,1
5422,32,BBA,10,13,4,26,92.91,47.65,0
5423,44,BBA,2,1,1,28,77.98,56.87,0
5424,47,MBA,5,2,4,24,82.98,50.42,0
5425,45,MSC,69,18,13,12,50.82,69.06,1
5426,23,B.Tech,36,5,6,28,60.83,50.52,0
5427,39,MBA,32,13,1,2,89.47,51.77,0
5428,43,MSC,75,5,8,15,65.15,69.11,1
5429,45,PhD,80,11,1,8,56.91,71.78,1
5430,38,PhD,4,1,14,2,69.01,36.68,0
5431,44,PhD,78,3,13,29,86.6,83.79,1
5432,26,MSC,26,19,5,28,88.9,52.15,0
5433,51,BSC,16,4,10,19,95.47,59.75,0
5434,31,MSC,95,7,6,12,66.1,77.92,1
5435,64,B.Tech,93,15,9,11,87.82,77.1,1
5436,64,BSC,46,4,0,12,85.78,57.86,0
5437,41,BSC,48,4,0,3,96.94,62.3,1
5438,30,MSC,27,12,0,5,76.91,53.03,0
5439,40,M.Tech,12,0,13,16,77.69,55.36,0
5440,50,M.Tech,56,15,1,3,87.82,56.09,0
5441,47,M.Tech,13,18,10,19,82.71,53.02,0
5442,56,MSC,99,9,10,4,70.84,74.35,1
5443,29,BBA,63,18,1,12,59.79,45.84,0
5444,39,BBA,83,17,2,6,64.15,56.36,0
5445,34,MBA,52,17,1,17,68.91,67.02,1
5446,48,BSC,99,0,6,29,84.18,87.13,1
5447,37,PhD,31,14,0,28,68.96,54.8,0
5448,63,MSC,43,6,12,27,70.62,65.79,1
5449,64,B.Tech,11,3,13,6,94.17,64.66,1
5450,24,MSC,60,2,0,1,58.98,58.65,0
5451,54,BBA,69,2,12,26,76.76,72.7,1
5452,53,BBA,77,3,3,29,64.81,69.17,1
5453,46,MSC,59,9,13,9,72.09,65.06,1
5454,59,B.Tech,48,19,0,24,83.48,59.32,0
5455,35,BBA,14,19,13,22,79.35,47.34,0
5456,52,MSC,67,12,0,19,98.98,81.57,1
5457,38,BSC,23,19,10,13,65.51,37.49,0
5458,52,PhD,90,10,4,27,52.08,65.77,1
5459,35,BSC,54,5,6,16,52.73,64.38,1
5460,39,PhD,54,18,2,24,97.62,72.5,1
5461,41,MBA,23,18,1,22,87.23,49.25,0
5462,64,MSC,94,14,11,12,61.08,73.42,1
5463,34,MSC,92,7,1,9,71.75,67.96,1
5464,43,M.Tech,75,15,14,17,71.21,67.09,1
5465,52,B.Tech,9,0,2,6,50.96,31.15,0
5466,28,BSC,93,17,1,8,78.77,74.35,1
5467,31,M.Tech,17,3,4,19,61.12,48.43,0
5468,42,MSC,29,13,14,18,72.94,58.84,0
5469,45,M.Tech,62,10,6,5,72.18,61.09,1
5470,54,BBA,55,7,7,23,64.54,67.15,1
5471,31,B.Tech,27,18,9,1,77.12,45.93,0
5472,64,BBA,67,6,5,15,81.9,72.73,1
5473,53,PhD,16,5,0,18,57.6,53.19,0
5474,37,BSC,11,19,12,7,52.91,24.27,0
5475,38,PhD,86,0,5,9,78.52,83.88,1
5476,41,M.Tech,75,3,2,18,84.76,78.99,1
5477,64,BSC,77,2,8,16,65.48,71.0,1
5478,23,MSC,69,19,8,7,83.38,75.79,1
5479,50,MSC,47,8,3,3,93.04,70.4,1
5480,28,MBA,29,1,12,4,86.18,51.19,0
5481,60,BBA,29,18,6,20,98.8,69.44,1
5482,29,BBA,27,3,0,28,87.18,62.11,1
5483,58,MBA,64,11,0,24,71.79,63.62,1
5484,22,PhD,13,3,8,7,72.47,48.26,0
5485,40,BSC,42,18,14,2,62.85,58.3,0
5486,49,MSC,98,12,5,7,51.23,76.79,1
5487,57,BSC,69,16,3,3,76.2,61.96,1
5488,45,BBA,45,1,9,12,81.95,65.76,1
5489,33,BSC,36,11,9,12,61.75,39.95,0
5490,48,M.Tech,12,13,3,3,95.14,42.37,0
5491,31,PhD,30,14,6,15,86.13,50.86,0
5492,40,M.Tech,56,10,14,7,59.33,59.11,0
5493,35,PhD,28,12,8,20,87.34,65.76,1
5494,41,PhD,58,17,11,22,65.89,59.4,0
5495,57,MSC,98,12,7,18,99.04,91.61,1
5496,25,M.Tech,18,3,4,13,88.6,49.87,0
5497,46,PhD,44,6,2,6,76.41,62.24,1
5498,23,MSC,14,18,11,17,56.63,34.62,0
5499,63,B.Tech,94,3,11,12,83.68,79.18,1
5500,45,MSC,84,2,0,20,63.81,64.79,1
5501,24,BBA,78,16,9,14,87.3,82.41,1
5502,36,MSC,26,5,3,26,73.5,62.9,1
5503,36,MSC,19,2,1,18,94.8,51.9,0
5504,41,BSC,31,12,14,24,55.29,61.56,1
5505,53,M.Tech,22,5,5,23,93.82,60.13,1
5506,44,PhD,74,19,8,29,78.92,82.0,1
5507,53,BBA,99,1,14,9,68.27,77.1,1
5508,32,MBA,3,6,3,11,78.36,44.98,0
5509,62,BSC,90,3,0,27,99.26,99.23,1
5510,28,MSC,27,5,13,20,69.22,47.38,0
5511,47,BBA,11,14,3,21,72.83,45.92,0
5512,42,M.Tech,25,8,2,19,83.36,63.97,1
5513,36,BSC,17,3,3,5,81.28,38.62,0
5514,28,M.Tech,20,14,6,7,69.1,31.38,0
5515,33,B.Tech,87,2,12,28,65.55,82.09,1
5516,28,MBA,23,14,9,21,65.5,45.78,0
5517,60,M.Tech,85,6,10,20,77.78,81.6,1
5518,32,MBA,71,18,14,26,86.65,82.82,1
5519,43,B.Tech,89,7,5,27,75.9,88.72,1
5520,57,MSC,53,4,1,20,95.01,82.75,1
5521,40,MBA,13,3,2,1,80.29,42.49,0
5522,29,BBA,42,3,12,12,60.88,51.81,0
5523,61,MSC,47,17,11,17,71.79,67.85,1
5524,45,BSC,61,15,8,25,74.62,62.46,1
5525,63,MSC,51,6,2,6,95.3,68.36,1
5526,36,PhD,99,7,3,1,59.78,69.85,1
5527,21,BSC,18,11,5,6,55.63,43.53,0
5528,28,BBA,4,1,2,24,91.16,60.49,1
5529,53,MBA,34,16,4,8,96.28,56.45,0
5530,54,BBA,45,7,13,25,82.55,63.49,1
5531,46,MBA,13,19,8,16,78.48,43.12,0
5532,37,MSC,24,8,8,13,78.67,49.75,0
5533,28,BBA,25,6,2,16,73.93,45.49,0
5534,43,BSC,5,15,0,5,55.68,27.32,0
5535,61,MSC,93,2,13,5,61.88,69.06,1
5536,49,BBA,45,7,2,17,94.69,66.29,1
5537,48,MSC,22,0,4,5,65.21,49.9,0
5538,51,PhD,37,13,5,9,89.94,60.91,1
5539,56,B.Tech,27,17,10,11,56.18,37.74,0
5540,44,MSC,2,1,3,19,82.59,52.79,0
5541,30,BSC,57,14,1,22,97.21,64.17,1
5542,53,M.Tech,76,18,5,13,96.34,75.24,1
5543,26,MBA,80,2,2,4,68.97,56.03,0
5544,39,BSC,99,16,13,24,88.56,91.56,1
5545,38,BSC,22,10,11,5,72.82,49.45,0
5546,41,MSC,65,1,2,14,90.53,78.56,1
5547,49,MSC,26,12,13,14,58.04,41.83,0
5548,23,BBA,63,1,8,29,55.71,69.86,1
5549,46,MSC,37,2,1,26,99.21,71.35,1
5550,46,B.Tech,65,4,8,9,78.52,66.0,1
5551,36,B.Tech,7,10,8,22,65.85,46.84,0
5552,26,M.Tech,30,18,4,18,68.36,44.91,0
5553,32,PhD,17,2,12,2,75.81,37.01,0
5554,59,M.Tech,64,2,14,2,83.24,75.51,1
5555,63,MSC,9,9,11,6,85.84,45.83,0
5556,54,PhD,56,1,2,2,78.21,64.43,1
5557,55,MBA,71,5,6,2,81.07,73.17,1
5558,28,MBA,99,15,8,14,77.61,79.47,1
5559,28,PhD,86,2,10,25,58.43,75.3,1
5560,28,PhD,46,16,1,23,94.77,62.5,1
5561,52,B.Tech,52,4,6,10,51.22,53.71,0
5562,38,M.Tech,71,11,10,4,72.68,70.54,1
5563,21,BBA,97,2,10,16,77.1,75.35,1
5564,49,BSC,55,13,13,26,80.97,78.45,1
5565,26,M.Tech,19,15,2,8,80.59,41.34,0
5566,62,M.Tech,75,16,11,11,88.4,71.26,1
5567,58,BSC,33,3,3,6,68.36,59.47,0
5568,21,BBA,96,16,7,4,76.09,78.97,1
5569,62,M.Tech,47,10,5,21,71.8,60.92,1
5570,37,BSC,9,5,7,10,84.93,54.06,0
5571,33,MSC,51,1,7,8,70.12,64.87,1
5572,45,BBA,96,2,11,5,74.13,70.24,1
5573,61,M.Tech,84,10,7,17,90.0,75.66,1
5574,64,B.Tech,21,2,12,17,73.97,54.39,0
5575,57,PhD,72,5,3,26,83.37,82.14,1
5576,32,B.Tech,94,0,12,9,78.1,83.37,1
5577,64,MSC,18,11,1,26,81.53,50.9,0
5578,64,BSC,59,5,2,11,74.88,69.81,1
5579,62,MSC,43,11,7,5,66.63,44.63,0
5580,60,MBA,94,6,14,8,84.05,94.07,1
5581,34,PhD,93,13,4,17,84.52,79.01,1
5582,50,M.Tech,34,5,14,8,58.75,57.25,0
5583,39,B.Tech,31,15,6,23,69.66,48.33,0
5584,39,MSC,71,15,3,5,91.09,63.35,1
5585,21,MBA,42,5,5,6,94.91,60.1,1
5586,24,M.Tech,10,7,3,27,84.36,52.95,0
5587,51,PhD,42,0,7,13,94.1,61.26,1
5588,64,B.Tech,96,2,0,5,74.97,79.74,1
5589,31,B.Tech,25,12,14,12,90.23,51.73,0
5590,61,BBA,46,5,14,25,78.11,73.33,1
5591,39,B.Tech,59,2,12,15,70.78,59.31,0
5592,61,M.Tech,92,18,11,4,94.61,82.1,1
5593,22,MSC,88,1,6,21,92.76,83.27,1
5594,55,BBA,89,15,10,12,76.42,75.92,1
5595,34,B.Tech,31,0,1,8,64.42,36.06,0
5596,24,M.Tech,67,19,6,16,92.6,63.42,1
5597,28,BSC,18,19,10,26,72.6,42.24,0
5598,37,M.Tech,84,4,9,7,90.83,71.48,1
5599,59,BSC,69,9,13,15,52.89,62.58,1
5600,64,BSC,31,17,14,11,56.68,40.18,0
5601,51,MBA,9,14,1,13,52.39,30.52,0
5602,50,BSC,47,13,14,11,66.67,53.55,0
5603,60,B.Tech,55,7,6,7,91.84,71.22,1
5604,25,PhD,40,2,9,17,55.0,48.47,0
5605,62,BBA,95,19,13,7,87.76,89.41,1
5606,36,B.Tech,42,2,13,15,66.75,53.1,0
5607,29,MSC,38,16,11,13,73.15,45.96,0
5608,52,PhD,13,6,8,27,93.09,68.32,1
5609,30,MBA,45,0,9,18,75.53,67.28,1
5610,21,PhD,10,19,9,18,92.93,54.45,0
5611,41,MBA,13,10,6,12,72.2,36.79,0
5612,51,MSC,72,0,2,11,86.31,70.04,1
5613,33,B.Tech,67,19,8,24,56.5,53.34,0
5614,49,BSC,77,0,14,2,63.2,70.08,1
5615,47,MBA,52,3,4,24,65.48,60.36,1
5616,46,PhD,62,11,13,6,97.12,73.03,1
5617,21,PhD,22,18,9,18,51.26,33.98,0
5618,32,M.Tech,40,10,0,13,53.43,49.83,0
5619,42,PhD,51,12,1,28,76.28,58.75,0
5620,24,MSC,15,8,2,18,60.96,43.2,0
5621,50,M.Tech,27,2,1,29,63.83,66.09,1
5622,58,MSC,21,16,2,15,87.49,60.85,1
5623,53,PhD,46,12,4,14,95.37,64.31,1
5624,33,B.Tech,60,17,6,22,55.41,55.9,0
5625,59,BSC,43,12,0,27,97.71,83.89,1
5626,44,BBA,54,9,1,7,85.44,59.04,0
5627,30,MBA,42,5,12,19,98.87,65.5,1
5628,25,M.Tech,13,17,9,16,79.34,44.95,0
5629,50,M.Tech,94,11,2,14,85.59,91.81,1
5630,41,B.Tech,32,5,12,13,58.94,45.37,0
5631,49,M.Tech,57,2,12,28,83.14,85.72,1
5632,34,M.Tech,68,17,13,23,88.36,84.45,1
5633,39,PhD,23,11,3,16,95.92,63.83,1
5634,47,M.Tech,9,8,2,26,59.38,45.12,0
5635,55,BBA,75,8,7,6,50.85,61.62,1
5636,29,M.Tech,85,0,9,3,50.13,52.1,0
5637,51,MBA,3,16,0,23,95.04,61.99,1
5638,47,BBA,73,9,6,27,85.82,89.77,1
5639,43,B.Tech,17,18,4,13,74.98,40.29,0
5640,40,MBA,20,13,4,20,66.12,53.09,0
5641,21,MBA,94,17,2,24,63.95,80.82,1
5642,60,BSC,31,0,0,7,89.95,68.12,1
5643,31,B.Tech,56,0,13,8,87.67,71.4,1
5644,23,BSC,69,16,6,27,61.32,64.16,1
5645,60,MBA,5,0,2,21,66.79,42.46,0
5646,29,PhD,52,2,7,22,89.45,63.69,1
5647,57,PhD,80,17,5,27,98.88,93.0,1
5648,31,MBA,74,6,9,22,86.68,84.17,1
5649,28,BSC,32,14,5,25,89.92,72.56,1
5650,25,M.Tech,83,10,0,15,63.15,70.34,1
5651,52,PhD,1,15,8,29,86.79,51.32,0
5652,37,BBA,87,11,4,29,69.87,76.21,1
5653,23,BSC,99,11,9,29,97.56,105.59,1
5654,46,MBA,30,13,6,1,93.41,53.42,0
5655,22,MSC,73,8,7,1,62.03,53.01,0
5656,50,MSC,77,19,11,29,67.93,78.14,1
5657,29,MBA,52,19,12,22,84.67,70.59,1
5658,55,MSC,14,8,1,4,73.74,42.66,0
5659,29,BBA,50,6,13,29,54.03,57.5,0
5660,36,B.Tech,6,11,13,28,52.58,46.45,0
5661,52,PhD,83,12,4,1,66.57,58.23,0
5662,24,MSC,47,6,5,9,64.53,47.91,0
5663,52,BSC,75,14,7,17,77.63,75.08,1
5664,46,BSC,16,14,5,10,58.55,45.71,0
5665,61,M.Tech,97,10,10,15,68.71,86.93,1
5666,30,MBA,53,6,13,10,55.94,55.0,0
5667,57,PhD,32,6,14,11,79.01,68.0,1
5668,60,M.Tech,15,2,14,15,80.07,63.02,1
5669,43,BSC,42,8,4,3,91.4,50.7,0
5670,48,PhD,20,15,7,2,72.18,36.33,0
5671,45,BBA,11,12,10,5,88.13,40.35,0
5672,29,M.Tech,64,8,5,15,57.72,50.98,0
5673,61,MSC,61,7,6,17,81.34,75.91,1
5674,47,MBA,20,7,1,3,89.97,50.71,0
5675,28,BSC,95,16,2,18,70.51,77.3,1
5676,26,BSC,88,5,8,14,75.16,81.94,1
5677,27,MSC,56,2,4,25,95.99,68.51,1
5678,44,BSC,94,12,2,12,99.81,78.95,1
5679,41,PhD,26,4,8,26,89.73,63.77,1
5680,28,MSC,14,7,13,6,64.39,35.25,0
5681,23,BBA,36,14,9,1,60.4,36.67,0
5682,48,PhD,34,6,1,5,87.43,49.81,0
5683,45,B.Tech,1,5,7,8,81.45,39.17,0
5684,48,BBA,79,3,1,28,70.66,74.1,1
5685,28,M.Tech,11,5,14,29,87.0,55.1,0
5686,53,M.Tech,63,7,1,13,50.7,53.45,0
5687,22,MBA,13,4,14,16,54.92,48.47,0
5688,53,PhD,5,17,10,6,79.99,39.29,0
5689,34,M.Tech,69,13,4,4,84.09,55.9,0
5690,61,MBA,61,7,4,26,70.57,68.59,1
5691,33,MBA,43,2,10,13,76.71,60.59,1
5692,31,M.Tech,10,12,8,13,78.93,49.45,0
5693,64,M.Tech,75,2,3,28,88.71,88.69,1
5694,24,M.Tech,13,11,0,12,86.19,44.43,0
5695,39,PhD,69,0,4,7,50.96,57.33,0
5696,43,MBA,48,7,2,7,78.21,57.11,0
5697,24,B.Tech,81,0,10,3,54.28,66.5,1
5698,27,M.Tech,21,18,6,27,54.93,49.83,0
5699,41,M.Tech,36,6,0,10,77.8,46.56,0
5700,38,BBA,96,16,2,14,67.1,72.01,1
5701,45,BBA,50,11,0,23,57.29,47.61,0
5702,61,BBA,92,5,5,15,66.74,83.56,1
5703,22,M.Tech,77,3,13,10,69.35,73.03,1
5704,39,B.Tech,81,6,6,22,55.8,68.29,1
5705,21,M.Tech,45,9,5,21,67.31,53.16,0
5706,40,BSC,92,1,5,13,81.71,87.58,1
5707,22,B.Tech,93,3,0,27,65.88,71.58,1
5708,32,PhD,39,5,11,1,83.65,56.64,0
5709,28,MSC,53,6,9,7,95.3,73.04,1
5710,25,MBA,55,12,7,17,76.86,68.44,1
5711,23,B.Tech,15,18,14,24,88.41,60.17,1
5712,29,PhD,28,9,3,17,72.05,60.36,1
5713,44,MSC,43,3,10,21,55.41,47.65,0
5714,58,MBA,73,10,9,24,60.49,81.84,1
5715,39,B.Tech,98,1,12,23,51.18,72.36,1
5716,21,B.Tech,7,4,13,12,50.73,39.77,0
5717,28,BSC,76,14,4,13,69.27,64.12,1
5718,28,B.Tech,53,13,0,16,74.15,50.41,0
5719,23,BSC,34,0,11,6,57.29,44.38,0
5720,27,BBA,25,14,13,9,71.79,43.54,0
5721,33,MSC,6,18,12,14,67.42,30.53,0
5722,21,BSC,10,18,9,2,83.62,32.07,0
5723,60,BBA,84,13,14,15,96.51,91.59,1
5724,35,BBA,27,11,11,27,70.89,53.44,0
5725,43,MSC,21,14,3,12,64.76,37.35,0
5726,32,M.Tech,17,2,4,24,54.26,51.34,0
5727,60,BBA,19,12,10,28,98.66,62.2,1
5728,57,PhD,35,2,0,27,58.03,65.22,1
5729,44,BBA,34,18,11,8,66.97,55.64,0
5730,56,BSC,53,19,10,12,58.25,49.06,0
5731,35,MSC,89,11,12,27,56.18,80.76,1
5732,23,MSC,18,6,11,13,87.75,59.83,0
5733,41,MBA,6,8,0,6,86.28,40.83,0
5734,29,B.Tech,68,8,0,4,75.97,57.5,0
5735,29,BBA,45,17,11,13,52.16,42.89,0
5736,26,B.Tech,34,19,13,4,85.54,44.12,0
5737,63,PhD,37,0,4,27,62.43,57.85,0
5738,38,PhD,28,16,11,28,97.22,65.45,1
5739,24,BBA,78,4,14,28,84.13,86.87,1
5740,63,MSC,48,2,0,25,59.08,68.78,1
5741,37,B.Tech,3,12,13,7,96.41,50.98,0
5742,46,M.Tech,57,14,10,18,69.64,61.96,1
5743,21,MBA,10,13,1,6,98.48,48.37,0
5744,59,BSC,54,7,14,13,76.87,70.79,1
5745,48,B.Tech,72,5,7,28,96.02,83.37,1
5746,62,BSC,60,15,0,17,80.96,61.24,1
5747,46,MBA,29,11,12,10,77.62,62.13,1
5748,62,BBA,7,8,9,22,58.84,37.03,0
5749,45,PhD,77,19,10,14,76.71,79.18,1
5750,50,PhD,82,3,7,21,99.02,92.02,1
5751,24,PhD,46,16,14,28,97.51,67.76,1
5752,60,PhD,28,7,4,8,78.98,50.0,0
5753,48,MSC,55,12,6,7,58.45,56.05,0
5754,39,BBA,21,14,8,11,99.7,54.04,0
5755,63,PhD,31,11,7,29,91.41,68.96,1
5756,57,BSC,74,9,4,24,99.98,89.67,1
5757,24,MBA,31,19,10,26,57.57,44.98,0
5758,60,BBA,35,16,14,3,83.64,48.59,0
5759,38,MBA,92,16,12,27,57.64,81.24,1
5760,26,M.Tech,35,8,8,23,92.47,62.88,1
5761,46,BSC,81,14,3,18,52.06,64.14,1
5762,35,M.Tech,3,13,8,3,88.81,46.45,0
5763,64,BSC,26,11,14,1,51.06,36.17,0
5764,36,BSC,95,4,13,18,54.11,83.28,1
5765,50,PhD,96,16,9,16,69.81,81.91,1
5766,35,M.Tech,29,15,11,24,87.25,60.21,1
5767,31,B.Tech,76,8,12,12,82.37,66.17,1
5768,62,PhD,69,3,3,14,96.78,74.21,1
5769,26,M.Tech,70,9,14,2,83.74,68.91,1
5770,43,MSC,9,15,3,22,53.74,39.55,0
5771,24,MBA,43,17,3,10,89.56,61.79,1
5772,28,BSC,44,15,8,7,62.84,50.79,0
5773,23,MSC,37,17,12,20,61.32,59.6,0
5774,28,MBA,53,16,3,3,59.48,39.95,0
5775,28,BSC,88,3,6,14,84.04,78.14,1
5776,51,PhD,24,17,8,1,57.7,31.8,0
5777,54,MSC,32,7,7,29,73.74,60.44,1
5778,22,MBA,88,8,8,20,74.52,87.97,1
5779,43,BBA,67,9,0,28,99.05,88.56,1
5780,36,MBA,71,18,5,12,75.68,64.96,1
5781,57,PhD,20,1,5,11,86.91,48.33,0
5782,61,BSC,18,11,4,7,69.53,48.68,0
5783,26,M.Tech,45,9,4,8,59.24,57.05,0
5784,51,BBA,1,19,5,8,55.84,26.27,0
5785,46,MSC,13,11,7,8,81.09,49.49,0
5786,61,BSC,87,7,8,15,94.2,85.03,1
5787,39,MSC,84,12,12,15,70.16,68.37,1
5788,37,BBA,68,3,0,11,99.53,82.0,1
5789,60,M.Tech,42,7,5,5,69.39,53.31,0
5790,31,BBA,5,0,12,11,61.06,30.5,0
5791,30,M.Tech,81,16,4,15,78.22,78.42,1
5792,34,BBA,72,5,6,9,81.71,65.83,1
5793,46,BBA,22,1,1,1,98.08,47.53,0
5794,59,M.Tech,12,7,8,7,53.19,45.45,0
5795,43,PhD,60,17,6,27,88.1,68.05,1
5796,45,MBA,36,6,10,25,93.64,68.1,1
5797,23,MSC,12,9,10,6,85.47,46.01,0
5798,34,MBA,46,10,5,11,66.96,51.12,0
5799,48,BBA,7,11,6,10,70.87,50.82,0
5800,46,B.Tech,63,12,12,9,96.09,76.5,1
5801,27,PhD,35,5,10,24,82.39,68.13,1
5802,34,M.Tech,26,1,10,21,68.23,54.86,0
5803,33,BBA,3,10,0,15,81.02,36.35,0
5804,48,MBA,8,4,14,14,81.19,46.54,0
5805,64,MBA,6,7,2,20,61.23,45.67,0
5806,56,MBA,15,14,1,27,80.47,64.01,1
5807,45,BBA,9,9,14,12,53.49,46.15,0
5808,45,BSC,99,8,11,6,67.5,78.28,1
5809,51,PhD,9,3,1,3,81.69,38.33,0
5810,36,MSC,75,6,6,16,52.85,55.0,0
5811,26,BSC,46,15,6,6,94.95,56.99,0
5812,46,MBA,32,16,8,20,57.08,50.58,0
5813,31,MBA,91,13,10,29,87.47,80.5,1
5814,63,M.Tech,52,18,0,7,86.84,67.27,1
5815,48,PhD,88,1,1,29,62.76,86.49,1
5816,22,MBA,56,4,10,17,71.13,56.28,0
5817,33,B.Tech,49,13,3,1,78.67,52.63,0
5818,39,MSC,99,15,9,5,64.17,77.32,1
5819,32,M.Tech,28,19,14,15,64.68,41.22,0
5820,22,PhD,31,2,0,16,87.95,50.19,0
5821,39,BSC,56,15,13,14,80.27,64.32,1
5822,35,PhD,60,1,8,3,59.97,55.58,0
5823,43,BSC,87,7,4,9,94.49,77.18,1
5824,52,PhD,62,8,5,29,75.6,73.59,1
5825,60,B.Tech,75,3,14,10,94.89,92.33,1
5826,49,MSC,9,12,13,20,56.09,34.78,0
5827,32,M.Tech,40,12,1,25,54.61,43.59,0
5828,28,M.Tech,83,13,2,16,57.71,70.95,1
5829,55,BSC,65,10,0,16,81.59,70.32,1
5830,52,B.Tech,68,2,10,21,96.31,91.9,1
5831,56,MSC,30,18,9,20,87.25,72.28,1
